,t,f1,f2,f3,f4,f5,f6
305,3.0500000000000003,40.0,40.0,0.0,0.0,0.0,0.0
306,3.06,40.0,40.0,0.0,0.0,0.0,0.0
307,3.0700000000000003,40.0,40.0,0.0,0.0,0.0,0.0
308,3.08,40.0,40.0,0.0,0.0,0.0,0.0
309,3.09,40.0,40.0,0.0,0.0,0.0,0.0
310,3.1,40.0,40.0,0.0,0.0,0.0,0.0
311,3.11,40.0,40.0,0.0,0.0,0.0,0.0
312,3.12,40.0,40.0,0.0,0.0,0.0,0.0
313,3.13,40.0,40.0,0.0,0.0,0.0,0.0
314,3.14,40.0,40.0,0.0,0.0,0.0,0.0
315,3.15,40.0,40.0,0.0,0.0,0.0,0.0
316,3.16,40.0,40.0,0.0,0.0,0.0,0.0
317,3.17,40.0,40.0,0.0,0.0,0.0,0.0
318,3.18,40.0,40.0,0.0,0.0,0.0,0.0
319,3.19,40.0,40.0,0.0,0.0,0.0,0.0
320,3.2,40.0,40.0,0.0,0.0,0.0,0.0
321,3.21,40.0,40.0,0.0,0.0,0.0,0.0
322,3.22,40.0,40.0,0.0,0.0,0.0,0.0
323,3.23,40.0,40.0,0.0,0.0,0.0,0.0
324,3.24,40.0,40.0,0.0,0.0,0.0,0.0
325,3.25,40.0,40.0,0.0,0.0,0.0,0.0
326,3.2600000000000002,40.0,40.0,0.0,0.0,0.0,0.0
327,3.27,40.0,40.0,0.0,0.0,0.0,0.0
328,3.2800000000000002,40.0,40.0,0.0,0.0,0.0,0.0
329,3.29,40.0,40.0,0.0,0.0,0.0,0.0
330,3.3000000000000003,40.0,40.0,0.0,0.0,0.0,0.0
331,3.31,40.0,40.0,0.0,0.0,0.0,0.0
332,3.3200000000000003,40.0,40.0,0.0,0.0,0.0,0.0
333,3.33,40.0,40.0,0.0,0.0,0.0,0.0
334,3.34,40.0,40.0,0.0,0.0,0.0,0.0
335,3.35,40.0,40.0,0.0,0.0,0.0,0.0
336,3.36,40.0,40.0,0.0,0.0,0.0,0.0
337,3.37,40.0,40.0,0.0,0.0,0.0,0.0
338,3.38,40.0,40.0,0.0,0.0,0.0,0.0
339,3.39,40.0,40.0,0.0,0.0,0.0,0.0
340,3.4,40.0,40.0,0.0,0.0,0.0,0.0
341,3.41,40.0,40.0,0.0,0.0,0.0,0.0
342,3.42,40.0,40.0,0.0,0.0,0.0,0.0
343,3.43,40.0,40.0,0.0,0.0,0.0,0.0
344,3.44,40.0,40.0,0.0,0.0,0.0,0.0
345,3.45,40.0,40.0,0.0,0.0,0.0,0.0
346,3.46,40.0,40.0,0.0,0.0,0.0,0.0
347,3.47,40.0,40.0,0.0,0.0,0.0,0.0
348,3.48,40.0,40.0,0.0,0.0,0.0,0.0
349,3.49,40.0,40.0,0.0,0.0,0.0,0.0
350,3.5,40.0,40.0,0.0,0.0,0.0,0.0
351,3.5100000000000002,40.0,40.0,0.0,0.0,0.0,0.0
352,3.52,40.0,40.0,0.0,0.0,0.0,0.0
353,3.5300000000000002,40.0,40.0,0.0,0.0,0.0,0.0
354,3.54,40.0,40.0,0.0,0.0,0.0,0.0
355,3.5500000000000003,40.0,40.0,0.0,0.0,0.0,0.0
356,3.56,40.0,40.0,0.0,0.0,0.0,0.0
357,3.5700000000000003,40.0,40.0,0.0,0.0,0.0,0.0
358,3.58,40.0,40.0,0.0,0.0,0.0,0.0
359,3.59,40.0,40.0,0.0,0.0,0.0,0.0
360,3.6,40.0,40.0,0.0,0.0,0.0,0.0
361,3.61,40.0,40.0,0.0,0.0,0.0,0.0
362,3.62,40.0,40.0,0.0,0.0,0.0,0.0
